treatment,outcome,t,estimate,conf.low,conf.high,conf.low90,conf.high90
income_hh_25p_decrease,comfy_around_people,1,-0.0145906546726084,-0.0553654504957582,0.0261841411505414,-0.0488099420304079,0.0196286326851911
income_hh_25p_decrease,comfy_around_people,2,0.0142366292385535,-0.0224475104947003,0.0509207689718074,-0.0165496713097176,0.0450229297868247
income_hh_25p_decrease,insult_people,0,-0.0265190749630195,-0.0698586284737237,0.0168204785476848,-0.0628907748232433,0.00985262489720443
income_hh_25p_decrease,insult_people,1,-0.015630200909179,-0.0664834183216114,0.0352230165032534,-0.0583075662907783,0.0270471644724203
income_hh_25p_decrease,insult_people,2,-0.00987896900884236,-0.0541927446260921,0.0344348066084073,-0.0470682618340633,0.0273103238163786
income_hh_25p_decrease,sympathisze_w_others_feelings,0,-0.0194493090468524,-0.0595260527139349,0.0206274346202301,-0.0530827725682113,0.0141841544745065
income_hh_25p_decrease,sympathisze_w_others_feelings,1,0.0483462653747746,0.00507477521771723,0.091617755531832,0.0120316860815569,0.0846608446679924
income_hh_25p_decrease,sympathisze_w_others_feelings,2,0.0861292290034029,0.0491207478920359,0.12313771011477,0.055070732590122,0.117187725416684
income_hh_25p_decrease,not_interested_in_others_problems,0,-0.00221447794259705,-0.0586408771092756,0.0542119212240815,-0.0495690048916743,0.0451400490064802
income_hh_25p_decrease,not_interested_in_others_problems,1,-0.0741598394473091,-0.129971263382647,-0.0183484155119715,-0.120998262912988,-0.0273214159816302
income_hh_25p_decrease,not_interested_in_others_problems,2,-0.0473881176784194,-0.107152183921467,0.012375948564628,-0.0975437031364417,0.00276746777960289
income_hh_25p_decrease,talk_to_different_people_parties,0,-0.0953355653898385,-0.144073150552737,-0.0465979802269402,-0.136237436218277,-0.0544336945613997
income_hh_25p_decrease,talk_to_different_people_parties,1,-0.0897737139665953,-0.145883878982974,-0.0336635489502166,-0.136862848850722,-0.042684579082469
income_hh_25p_decrease,talk_to_different_people_parties,2,0.0270504049320208,-0.020517391285198,0.0746182011492397,-0.0128697480662712,0.0669705579303128
income_hh_25p_decrease,not_interested_in_others,0,0.0781193155877031,0.0250589127068019,0.131179718468604,0.0335896217695598,0.122649009405846
income_hh_25p_decrease,not_interested_in_others,1,0.058388166758447,0.00704986071049301,0.109726472806401,0.0153037021608292,0.101472631356065
income_hh_25p_decrease,not_interested_in_others,2,0.0311277885101459,-0.019172814445932,0.0814283914662237,-0.0110858082001869,0.0733413852204786
income_hh_25p_decrease,feel_others_emotions,0,0.0461774966941388,0.00440726826856922,0.0879477251197083,0.0111228159620779,0.0812321774261997
income_hh_25p_decrease,feel_others_emotions,1,0.085598863191646,0.0474747187696562,0.123723007613636,0.0536040726130591,0.117593653770233
income_hh_25p_decrease,feel_others_emotions,2,0.0714816215869307,0.0300039146841098,0.112959328489752,0.0366724326554589,0.106290810518402
income_hh_25p_decrease,quiet_around_strangers,0,-0.0517911938664005,-0.102340566817957,-0.00124182091484398,-0.0942135649381844,-0.00936882279461653
income_hh_25p_decrease,quiet_around_strangers,1,-0.0589985928135778,-0.111255190045422,-0.0067419955817336,-0.10285371166624,-0.0151434739609157
income_hh_25p_decrease,quiet_around_strangers,2,-0.0878259213713372,-0.14104162054242,-0.0346102222002549,-0.132485943944586,-0.0431658987980885
income_hh_25p_decrease,importance_open_minded,0,0.0328098232480901,-0.0450928430622453,0.110712489558426,-0.0325681552456401,0.0981878017418204
income_hh_25p_decrease,importance_open_minded,1,0.0229133635769415,-0.0400575867534385,0.0858843139073215,-0.0299335238457441,0.0757602509996271
income_hh_25p_decrease,importance_open_minded,2,0.02067805835284,-0.0542446568781499,0.09560077358383,-0.0421990663600747,0.0835551830657548
income_hh_25p_decrease,feel_connected_to_others,0,0.0490804346138645,-0.00353391273705934,0.101694781964788,0.00492508239694058,0.0932357868307883
